date,user,pc,activity
2011-05-02 08:35:00,KWC3812,PC-8397,Logon
2011-05-02 08:35:00,LGS1812,PC-8857,Logon
2011-05-02 08:35:00,MDF1222,PC-4551,Logon
2011-05-02 08:35:00,RCF0044,PC-7866,Logon
2011-05-02 08:35:00,SJS1014,PC-2070,Logon
2011-05-02 08:35:00,SLC0017,PC-5800,Logon
2011-05-02 08:35:00,STC3053,PC-6743,Logon
2011-05-02 08:35:00,UKC1192,PC-6405,Logon
2011-05-02 08:35:00,YSH0145,PC-0656,Logon
2011-05-02 08:36:00,ARG3554,PC-6052,Logon
2011-05-02 08:36:00,BKB0853,PC-3208,Logon
2011-05-02 08:36:00,BLH3602,PC-0933,Logon
2011-05-02 08:36:00,BMM0462,PC-3242,Logon
2011-05-02 08:36:00,BSB3083,PC-3233,Logon
2011-05-02 08:36:00,CID3774,PC-7258,Logon
2011-05-02 08:36:00,EUC1051,PC-8093,Logon
2011-05-02 08:36:00,FKS0094,PC-6555,Logon
2011-05-02 08:36:00,HET0359,PC-4609,Logon
2011-05-02 08:36:00,LAC0994,PC-0591,Logon
2011-05-02 08:36:00,NSC1741,PC-1504,Logon
2011-05-02 08:36:00,RCM3458,PC-3838,Logon
2011-05-02 08:36:00,REF3266,PC-4107,Logon
2011-05-02 08:36:00,SAM3782,PC-6568,Logon
2011-05-02 08:36:00,SMO0458,PC-4232,Logon
2011-05-02 08:36:00,VLF1113,PC-2043,Logon
2011-05-02 08:36:00,VON3443,PC-2976,Logon
2011-05-02 08:36:00,XJB0548,PC-3589,Logon
2011-05-02 08:36:00,YSG1195,PC-3028,Logon
2011-05-02 08:37:00,AEM0554,PC-0514,Logon
2011-05-02 08:37:00,BBH1056,PC-3152,Logon
2011-05-02 08:37:00,BCB2072,PC-5043,Logon
2011-05-02 08:37:00,CIG3459,PC-5502,Logon
2011-05-02 08:37:00,CWR0043,PC-5304,Logon
2011-05-02 08:37:00,GLS1193,PC-1176,Logon
2011-05-02 08:37:00,IIB2553,PC-5969,Logon
2011-05-02 08:37:00,KCR0577,PC-2870,Logon
2011-05-02 08:37:00,LQC3780,PC-2854,Logon
2011-05-02 08:37:00,MGB0326,PC-8579,Logon
2011-05-02 08:37:00,MNC3485,PC-1985,Logon
2011-05-02 08:37:00,PFC3807,PC-9377,Logon
2011-05-02 08:37:00,RMB0885,PC-9272,Logon
2011-05-02 08:37:00,RSJ0891,PC-8662,Logon
2011-05-02 08:37:00,RUC1198,PC-0252,Logon
2011-05-02 08:37:00,SGW0112,PC-3911,Logon
2011-05-02 08:37:00,WAA1816,PC-2292,Logon
2011-05-02 08:37:00,XTB2372,PC-9480,Logon
2011-05-02 08:37:00,ZJB0552,PC-9374,Logon
2011-05-02 08:38:00,ABM3776,PC-2144,Logon
2011-05-02 08:38:00,ACW0464,PC-4250,Logon
2011-05-02 08:38:00,CLR2407,PC-2704,Logon
2011-05-02 08:38:00,CNT1188,PC-1850,Logon
2011-05-02 08:38:00,CXK3433,PC-5231,Logon
2011-05-02 08:38:00,EBD2562,PC-0947,Logon
2011-05-02 08:38:00,JBB3280,PC-7990,Logon
2011-05-02 08:38:00,KMB3781,PC-9320,Logon
2011-05-02 08:38:00,KSM1772,PC-7881,Logon
2011-05-02 08:38:00,KTW3547,PC-9857,Logon
2011-05-02 08:38:00,SGP1124,PC-1967,Logon
2011-05-02 08:38:00,SJG1194,PC-3541,Logon
2011-05-02 08:38:00,SLM1119,PC-6394,Logon
2011-05-02 08:38:00,VIB2070,PC-4787,Logon
2011-05-02 08:39:00,ACA3252,PC-7459,Logon
2011-05-02 08:39:00,AFB0904,PC-2222,Logon
2011-05-02 08:39:00,BCL2082,PC-7639,Logon
2011-05-02 08:39:00,CBM1814,PC-6365,Logon
2011-05-02 08:39:00,CNH3475,PC-8832,Logon
2011-05-02 08:39:00,CWH0038,PC-6173,Logon
2011-05-02 08:39:00,DMC1438,PC-4011,Logon
2011-05-02 08:39:00,GCD1189,PC-5112,Logon
2011-05-02 08:39:00,HEW2164,PC-1541,Logon
2011-05-02 08:39:00,JFG1049,PC-3206,Logon
2011-05-02 08:39:00,JHC1809,PC-7359,Logon
2011-05-02 08:39:00,KBB0460,PC-2867,Logon
2011-05-02 08:39:00,KKS3790,PC-7411,Logon
2011-05-02 08:39:00,KPN3783,PC-5862,Logon
2011-05-02 08:39:00,NHD2497,PC-0954,Logon
2011-05-02 08:39:00,SVA1742,PC-9876,Logon
2011-05-02 08:40:00,AIB0553,PC-6111,Logon
2011-05-02 08:40:00,BJM2491,PC-8778,Logon
2011-05-02 08:40:00,BRW3552,PC-9836,Logon
2011-05-02 08:40:00,BYF3784,PC-3262,Logon
2011-05-02 08:40:00,CNR1031,PC-4809,Logon
2011-05-02 08:40:00,COD2351,PC-0918,Logon
2011-05-02 08:40:00,CRP2489,PC-5124,Logon
2011-05-02 08:40:00,CXM1821,PC-8083,Logon
2011-05-02 08:40:00,DMA3455,PC-9294,Logon
2011-05-02 08:40:00,GDH3546,PC-4105,Logon
2011-05-02 08:40:00,JAO3463,PC-2878,Logon
2011-05-02 08:40:00,KKB2094,PC-7055,Logon
2011-05-02 08:40:00,LOP1055,PC-1599,Logon
2011-05-02 08:40:00,RLS1738,PC-7387,Logon
2011-05-02 08:40:00,TTR0045,PC-2256,Logon
2011-05-02 08:40:00,URC2874,PC-9516,Logon
2011-05-02 08:40:00,ZNE3451,PC-8323,Logon
2011-05-02 08:41:00,CET3786,PC-8279,Logon
2011-05-02 08:41:00,CYO1575,PC-7694,Logon
2011-05-02 08:41:00,FES3442,PC-4956,Logon
2011-05-02 08:41:00,HMR0098,PC-3930,Logon
2011-05-02 08:41:00,IKA2925,PC-1864,Logon
2011-05-02 08:41:00,JCH3456,PC-6782,Logon
2011-05-02 08:41:00,JGH0493,PC-3085,Logon
2011-05-02 08:41:00,KCS3465,PC-2894,Logon
2011-05-02 08:41:00,KDT1190,PC-4174,Logon
2011-05-02 08:41:00,KEF1057,PC-0097,Logon
2011-05-02 08:41:00,NRK3448,PC-5787,Logon
2011-05-02 08:41:00,RMR2694,PC-4387,Logon
2011-05-02 08:41:00,TAM2031,PC-8643,Logon
2011-05-02 08:42:00,ARH2097,PC-4152,Logon
2011-05-02 08:42:00,BSS3551,PC-4077,Logon
2011-05-02 08:42:00,DWK2099,PC-5972,Logon
2011-05-02 08:42:00,KKB1088,PC-6216,Logon
2011-05-02 08:42:00,KNM1154,PC-4927,Logon
2011-05-02 08:42:00,MPB2578,PC-0946,Logon
2011-05-02 08:42:00,NJP1439,PC-8974,Logon
2011-05-02 08:42:00,RGP0451,PC-9433,Logon
2011-05-02 08:42:00,SHT3548,PC-1412,Logon
2011-05-02 08:43:00,BCO0877,PC-8158,Logon
2011-05-02 08:43:00,BHE1709,PC-5144,Logon
2011-05-02 08:43:00,CCB3173,PC-2141,Logon
2011-05-02 08:43:00,CGM2036,PC-3060,Logon
2011-05-02 08:43:00,DRN0782,PC-1706,Logon
2011-05-02 08:43:00,GDG2354,PC-8208,Logon
2011-05-02 08:43:00,GDH0108,PC-6504,Logon
2011-05-02 08:43:00,GIH0882,PC-7936,Logon
2011-05-02 08:43:00,JIP3170,PC-8222,Logon
2011-05-02 08:43:00,KRD2100,PC-5371,Logon
2011-05-02 08:43:00,MTM1434,PC-8221,Logon
2011-05-02 08:43:00,NIB1197,PC-1352,Logon
2011-05-02 08:43:00,QAH0048,PC-2247,Logon
2011-05-02 08:43:00,RMR0341,PC-4828,Logon
2011-05-02 08:43:00,SKS0339,PC-3290,Logon
2011-05-02 08:43:00,THF2879,PC-2467,Logon
2011-05-02 08:43:00,TIJ1817,PC-7726,Logon
2011-05-02 08:44:00,BAR3420,PC-1756,Logon
2011-05-02 08:44:00,CBC3175,PC-8335,Logon
2011-05-02 08:44:00,DJF2576,PC-7856,Logon
2011-05-02 08:44:00,DMJ1815,PC-5249,Logon
2011-05-02 08:44:00,KTL3785,PC-7147,Logon
2011-05-02 08:44:00,LAH0524,PC-5251,Logon
2011-05-02 08:44:00,ODC0002,PC-7116,Logon
2011-05-02 08:44:00,QLW2245,PC-8507,Logon
2011-05-02 08:44:00,RHF0046,PC-2756,Logon
2011-05-02 08:45:00,AKS3705,PC-5624,Logon
2011-05-02 08:45:00,BAH3684,PC-9498,Logon
2011-05-02 08:45:00,BAL2366,PC-6007,Logon
2011-05-02 08:45:00,BMH1069,PC-5253,Logon
2011-05-02 08:45:00,BPM3694,PC-0225,Logon
2011-05-02 08:45:00,CAH1839,PC-2687,Logon
2011-05-02 08:45:00,CAR2900,PC-4007,Logon
2011-05-02 08:45:00,CEM1852,PC-6165,Logon
2011-05-02 08:45:00,CMM3702,PC-2478,Logon
2011-05-02 08:45:00,CNW2408,PC-4158,Logon
2011-05-02 08:45:00,DDG1822,PC-8517,Logon
2011-05-02 08:45:00,DGS1079,PC-3856,Logon
2011-05-02 08:45:00,EKC3706,PC-1219,Logon
2011-05-02 08:45:00,FLS0231,PC-0916,Logon
2011-05-02 08:45:00,GLC3495,PC-4996,Logon
2011-05-02 08:45:00,ICP3710,PC-5856,Logon
2011-05-02 08:45:00,JBD3707,PC-6909,Logon
2011-05-02 08:45:00,JGH0728,PC-4523,Logon
2011-05-02 08:45:00,JIR2594,PC-1709,Logon
2011-05-02 08:45:00,KCO0287,PC-5210,Logon
2011-05-02 08:45:00,KMS0954,PC-8186,Logon
2011-05-02 08:45:00,KNS0539,PC-6550,Logon
2011-05-02 08:45:00,MBG3183,PC-3906,Logon
2011-05-02 08:45:00,MMH2878,PC-0494,Logon
2011-05-02 08:45:00,NCT3492,PC-7891,Logon
2011-05-02 08:45:00,NDA0536,PC-1948,Logon
2011-05-02 08:45:00,NHP0412,PC-4099,Logon
2011-05-02 08:45:00,NWH2896,PC-8085,Logon
2011-05-02 08:45:00,RDW0957,PC-3649,Logon
2011-05-02 08:45:00,RIE2876,PC-5807,Logon
2011-05-02 08:45:00,SSA0346,PC-1267,Logon
2011-05-02 08:45:00,TAP1086,PC-8201,Logon
2011-05-02 08:45:00,TPS2595,PC-3753,Logon
2011-05-02 08:45:00,VJC1974,PC-6700,Logon
2011-05-02 08:45:00,XWM0415,PC-8886,Logon
2011-05-02 08:45:00,ZAC1838,PC-5384,Logon
2011-05-02 08:46:00,BLN0230,PC-0151,Logon
2011-05-02 08:46:00,BTG3468,PC-9599,Logon
2011-05-02 08:46:00,CAP1971,PC-3410,Logon
2011-05-02 08:46:00,CDE1846,PC-1237,Logon
2011-05-02 08:46:00,CIS3505,PC-8875,Logon
2011-05-02 08:46:00,CMB3499,PC-7252,Logon
2011-05-02 08:46:00,CMM1068,PC-0530,Logon
2011-05-02 08:46:00,CMS2897,PC-3508,Logon
2011-05-02 08:46:00,CNK1711,PC-9592,Logon
2011-05-02 08:46:00,DBS0880,PC-2344,Logon
2011-05-02 08:46:00,DCB0401,PC-2094,Logon
2011-05-02 08:46:00,EDJ1970,PC-1301,Logon
2011-05-02 08:46:00,ERA0725,PC-3173,Logon
2011-05-02 08:46:00,ESB2888,PC-9381,Logon
2011-05-02 08:46:00,GCR2597,PC-3366,Logon
2011-05-02 08:46:00,GDR1066,PC-2695,Logon
2011-05-02 08:46:00,GKA3690,PC-8022,Logon
2011-05-02 08:46:00,GRL2886,PC-1248,Logon
2011-05-02 08:46:00,HJR1160,PC-6571,Logon
2011-05-02 08:46:00,HQB3494,PC-2625,Logon
2011-05-02 08:46:00,JSH1843,PC-4772,Logon
2011-05-02 08:46:00,JSR1085,PC-7503,Logon
2011-05-02 08:46:00,KOE1033,PC-1503,Logon
2011-05-02 08:46:00,KWD2589,PC-2309,Logon
2011-05-02 08:46:00,MCS1078,PC-7308,Logon
2011-05-02 08:46:00,MCW3493,PC-4320,Logon
2011-05-02 08:46:00,OCC0107,PC-8441,Logon
2011-05-02 08:46:00,PCB0545,PC-2726,Logon
2011-05-02 08:46:00,QGS1841,PC-1689,Logon
2011-05-02 08:46:00,RCW3692,PC-2823,Logon
2011-05-02 08:46:00,RGB0263,PC-7703,Logon
2011-05-02 08:46:00,RWS3699,PC-9819,Logon
2011-05-02 08:46:00,XAL0414,PC-7036,Logon
2011-05-02 08:46:00,YRA3503,PC-4569,Logon
2011-05-02 08:47:00,AHM0959,PC-1064,Logon
2011-05-02 08:47:00,AJM2385,PC-8791,Logon
2011-05-02 08:47:00,APS1968,PC-1885,Logon
2011-05-02 08:47:00,BMB0007,PC-6432,Logon
2011-05-02 08:47:00,BRW0963,PC-8058,Logon
2011-05-02 08:47:00,CDM0538,PC-0646,Logon
2011-05-02 08:47:00,CHW2893,PC-7162,Logon
2011-05-02 08:47:00,CSM3502,PC-3472,Logon
2011-05-02 08:47:00,CTD1850,PC-2658,Logon
2011-05-02 08:47:00,FAW1969,PC-4290,Logon
2011-05-02 08:47:00,GEK3441,PC-3799,Logon
2011-05-02 08:47:00,GKL0006,PC-3525,Logon
2011-05-02 08:47:00,GMC0953,PC-6781,Logon
2011-05-02 08:47:00,HBC3497,PC-4613,Logon
2011-05-02 08:47:00,HCH3685,PC-6161,Logon
2011-05-02 08:47:00,HGJ2592,PC-4177,Logon
2011-05-02 08:47:00,JFB0961,PC-5417,Logon
2011-05-02 08:47:00,JMG3704,PC-2834,Logon
2011-05-02 08:47:00,JTJ3700,PC-9048,Logon
2011-05-02 08:47:00,KTW1719,PC-8465,Logon
2011-05-02 08:47:00,LLS0222,PC-9676,Logon
2011-05-02 08:47:00,LMB1077,PC-6984,Logon
2011-05-02 08:47:00,MTL3695,PC-4072,Logon
2011-05-02 08:47:00,PLH0411,PC-3189,Logon
2011-05-02 08:47:00,SBT2585,PC-9545,Logon
2011-05-02 08:47:00,SDF3082,PC-3560,Logon
2011-05-02 08:47:00,SKK0282,PC-8474,Logon
2011-05-02 08:47:00,SXR0964,PC-7350,Logon
2011-05-02 08:47:00,TKO0417,PC-0058,Logon
2011-05-02 08:47:00,TRH1083,PC-2246,Logon
2011-05-02 08:47:00,TWF1072,PC-2700,Logon
2011-05-02 08:47:00,UMF2894,PC-7216,Logon
2011-05-02 08:47:00,VWB0990,PC-8322,Logon
2011-05-02 08:48:00,AEW1442,PC-0897,Logon
2011-05-02 08:48:00,BDL1065,PC-4597,Logon
2011-05-02 08:48:00,BRC1811,PC-4793,Logon
2011-05-02 08:48:00,BWA2593,PC-5220,Logon
2011-05-02 08:48:00,CBM0410,PC-1305,Logon
2011-05-02 08:48:00,CDP2892,PC-4403,Logon
2011-05-02 08:48:00,CHB0996,PC-4228,Logon
2011-05-02 08:48:00,DBC1073,PC-5545,Logon
2011-05-02 08:48:00,EEH0965,PC-2150,Logon
2011-05-02 08:48:00,EMC3609,PC-0881,Logon
2011-05-02 08:48:00,FCY1157,PC-4538,Logon
2011-05-02 08:48:00,IHB0288,PC-5551,Logon
2011-05-02 08:48:00,IIF2584,PC-8264,Logon
2011-05-02 08:48:00,JDB0956,PC-6558,Logon
2011-05-02 08:48:00,JRB1080,PC-9488,Logon
2011-05-02 08:48:00,KOR1163,PC-5997,Logon
2011-05-02 08:48:00,LCC1963,PC-1027,Logon
2011-05-02 08:48:00,LRP2591,PC-1296,Logon
2011-05-02 08:48:00,MLC3482,PC-7074,Logon
2011-05-02 08:48:00,MNP0955,PC-9754,Logon
2011-05-02 08:48:00,PAB0879,PC-1252,Logon
2011-05-02 08:48:00,PGF3491,PC-4277,Logon
2011-05-02 08:48:00,PHA0726,PC-8783,Logon
2011-05-02 08:48:00,RAS0223,PC-4768,Logon
2011-05-02 08:48:00,RUB1156,PC-8260,Logon
2011-05-02 08:48:00,SDB3500,PC-6202,Logon
2011-05-02 08:48:00,TCG0016,PC-8445,Logon
2011-05-02 08:48:00,WKT0099,PC-0341,Logon
2011-05-02 08:49:00,AHH1966,PC-4698,Logon
2011-05-02 08:49:00,APS3553,PC-9539,Logon
2011-05-02 08:49:00,APS3701,PC-9697,Logon
2011-05-02 08:49:00,ARB0208,PC-6239,Logon
2011-05-02 08:49:00,AVH2360,PC-1112,Logon
2011-05-02 08:49:00,BZH1158,PC-1242,Logon
2011-05-02 08:49:00,CKG1972,PC-7912,Logon
2011-05-02 08:49:00,CPC0724,PC-8032,Logon
2011-05-02 08:49:00,CQS2883,PC-6220,Logon
2011-05-02 08:49:00,DHG0962,PC-9310,Logon
2011-05-02 08:49:00,EAH2882,PC-6306,Logon
2011-05-02 08:49:00,ERC1840,PC-5859,Logon
2011-05-02 08:49:00,HGH0727,PC-2482,Logon
2011-05-02 08:49:00,LSM0408,PC-6214,Logon
2011-05-02 08:49:00,NMW0896,PC-8493,Logon
2011-05-02 08:49:00,RSM1089,PC-0787,Logon
2011-05-02 08:49:00,VCH3696,PC-6116,Logon
2011-05-02 08:49:00,WJR3544,PC-6188,Logon
2011-05-02 08:49:00,ZMB3686,PC-3184,Logon
2011-05-02 08:50:00,AAM0729,PC-0560,Logon
2011-05-02 08:50:00,CBC0952,PC-5377,Logon
2011-05-02 08:50:00,CBG1074,PC-6535,Logon
2011-05-02 08:50:00,CBG2875,PC-6769,Logon
2011-05-02 08:50:00,DLC2903,PC-1766,Logon
2011-05-02 08:50:00,GAA3681,PC-0342,Logon
2011-05-02 08:50:00,GFK3498,PC-0027,Logon
2011-05-02 08:50:00,HCS2401,PC-3353,Logon
2011-05-02 08:50:00,IMP0960,PC-4981,Logon
2011-05-02 08:50:00,JCP0028,PC-3183,Logon
2011-05-02 08:50:00,JMH1847,PC-0727,Logon
2011-05-02 08:50:00,KNC3843,PC-3600,Logon
2011-05-02 08:50:00,MDM2496,PC-7883,Logon
2011-05-02 08:50:00,SCG2695,PC-8867,Logon
2011-05-02 08:50:00,SXW0537,PC-3248,Logon
2011-05-02 08:50:00,WGC1081,PC-4113,Logon
2011-05-02 08:50:00,YAV0093,PC-9148,Logon
2011-05-02 08:51:00,AIS1082,PC-5815,Logon
2011-05-02 08:51:00,BRS0333,PC-5048,Logon
2011-05-02 08:51:00,DIA0731,PC-7800,Logon
2011-05-02 08:51:00,DNV1964,PC-2251,Logon
2011-05-02 08:51:00,ETB0950,PC-4568,Logon
2011-05-02 08:51:00,FDH0299,PC-5733,Logon
2011-05-02 08:51:00,GJG1087,PC-1068,Logon
2011-05-02 08:51:00,HKR2901,PC-3264,Logon
2011-05-02 08:51:00,IKH3472,PC-7666,Logon
2011-05-02 08:51:00,KSV2881,PC-8504,Logon
2011-05-02 08:51:00,MFD2890,PC-0665,Logon
2011-05-02 08:51:00,MNM1161,PC-3665,Logon
2011-05-02 08:51:00,OAS0991,PC-4943,Logon
2011-05-02 08:51:00,PPG2889,PC-9924,Logon
2011-05-02 08:51:00,REC0283,PC-6764,Logon
2011-05-02 08:51:00,SBH3683,PC-4339,Logon
2011-05-02 08:51:00,TDV1034,PC-1607,Logon
2011-05-02 08:51:00,UYW1162,PC-7679,Logon
2011-05-02 08:51:00,XUC1092,PC-9287,Logon
2011-05-02 08:52:00,AIC1071,PC-3955,Logon
2011-05-02 08:52:00,BAB0541,PC-7839,Logon
2011-05-02 08:52:00,DCC3689,PC-7710,Logon
2011-05-02 08:52:00,DKR0027,PC-4116,Logon
2011-05-02 08:52:00,EJL1075,PC-0520,Logon
2011-05-02 08:52:00,FAH1851,PC-5183,Logon
2011-05-02 08:52:00,LQW0555,PC-9446,Logon
2011-05-02 08:52:00,MMS0241,PC-2800,Logon
2011-05-02 08:52:00,NOE2965,PC-4936,Logon
2011-05-02 08:52:00,RAA1455,PC-7117,Logon
2011-05-02 08:52:00,RJA0402,PC-8400,Logon
2011-05-02 08:52:00,RJP1091,PC-0861,Logon
2011-05-02 08:52:00,TFH0544,PC-4354,Logon
2011-05-02 08:53:00,ACH2102,PC-1532,Logon
2011-05-02 08:53:00,BNC3178,PC-6834,Logon
2011-05-02 08:53:00,DTL2891,PC-6142,Logon
2011-05-02 08:53:00,ELB3697,PC-2746,Logon
2011-05-02 08:53:00,FRM3431,PC-6722,Logon
2011-05-02 08:53:00,JEL2887,PC-1149,Logon
2011-05-02 08:53:00,LOC0416,PC-0972,Logon
2011-05-02 08:53:00,RCG0105,PC-2399,Logon
2011-05-02 08:53:00,SSH1845,PC-2739,Logon
2011-05-02 08:53:00,WXM3698,PC-6402,Logon
2011-05-02 08:54:00,AHC0232,PC-4450,Logon
2011-05-02 08:54:00,AME0732,PC-5322,Logon
2011-05-02 08:54:00,CDP0340,PC-4636,Logon
2011-05-02 08:54:00,CLH0733,PC-3953,Logon
2011-05-02 08:54:00,IHH2590,PC-7242,Logon
2011-05-02 08:54:00,IOM0542,PC-6696,Logon
2011-05-02 08:54:00,ISS0949,PC-7688,Logon
2011-05-02 08:54:00,LGS1976,PC-2641,Logon
2011-05-02 08:54:00,MNG3693,PC-8885,Logon
2011-05-02 08:54:00,TKS1549,PC-5128,Logon
2011-05-02 08:55:00,ABM3772,PC-7782,Logon
2011-05-02 08:55:00,ACA0360,PC-1659,Logon
2011-05-02 08:55:00,AGM3504,PC-5239,Logon
2011-05-02 08:55:00,ASP2895,PC-9772,Logon
2011-05-02 08:55:00,GMB3703,PC-9579,Logon
2011-05-02 08:55:00,MMR1435,PC-1645,Logon
2011-05-02 08:55:00,ORB2880,PC-4735,Logon
2011-05-02 08:55:00,SEN0534,PC-1977,Logon
2011-05-02 08:55:00,TJB0540,PC-5538,Logon
2011-05-02 08:55:00,TJD0106,PC-6916,Logon
2011-05-02 08:56:00,BBP1093,PC-5449,Logon
2011-05-02 08:56:00,DOB2696,PC-3824,Logon
2011-05-02 08:56:00,GMM0224,PC-4531,Logon
2011-05-02 08:56:00,JEW2035,PC-0531,Logon
2011-05-02 08:56:00,KWB1967,PC-4075,Logon
2011-05-02 08:56:00,MCT1067,PC-6839,Logon
2011-05-02 08:56:00,RAS3446,PC-9402,Logon
2011-05-02 08:57:00,AED1421,PC-0707,Logon
2011-05-02 08:57:00,ALS2596,PC-0190,Logon
2011-05-02 08:57:00,BLS1973,PC-9680,Logon
2011-05-02 08:57:00,DCW2405,PC-6683,Logon
2011-05-02 08:57:00,FHA3387,PC-7770,Logon
2011-05-02 08:57:00,FJA1848,PC-7049,Logon
2011-05-02 08:57:00,JLR0313,PC-4747,Logon
2011-05-02 08:57:08,KAG0689,PC-8338,Logon
2011-05-02 08:58:00,BBM3688,PC-4221,Logon
2011-05-02 08:58:00,DAM3691,PC-7001,Logon
2011-05-02 08:58:00,RNM0466,PC-8514,Logon
2011-05-02 08:59:00,HLS2098,PC-6960,Logon
2011-05-02 08:59:00,MTG0463,PC-1934,Logon
2011-05-02 08:59:00,RCD2501,PC-9717,Logon
2011-05-02 08:59:00,SAV3457,PC-9008,Logon
2011-05-02 09:00:00,BKM3410,PC-1469,Logon
2011-05-02 09:00:00,CCG1025,PC-5803,Logon
2011-05-02 09:00:00,DLP1445,PC-9200,Logon
2011-05-02 09:00:00,HDT0242,PC-1513,Logon
2011-05-02 09:00:00,HSF1454,PC-7091,Logon
2011-05-02 09:00:00,IDH2939,PC-4319,Logon
2011-05-02 09:00:00,JDH1027,PC-3447,Logon
2011-05-02 09:00:00,KDB0266,PC-2970,Logon
2011-05-02 09:00:00,LCW0047,PC-4741,Logon
2011-05-02 09:00:00,LXC0839,PC-5703,Logon
2011-05-02 09:00:00,MAC2962,PC-8300,Logon
2011-05-02 09:00:00,NJO1460,PC-6933,Logon
2011-05-02 09:00:00,PDM0304,PC-2036,Logon
2011-05-02 09:00:00,RJS0846,PC-2286,Logon
2011-05-02 09:00:00,TSD2948,PC-0018,Logon
2011-05-02 09:00:00,TWM0837,PC-7181,Logon
2011-05-02 09:00:00,TZM0851,PC-6094,Logon
2011-05-02 09:00:00,WHH2938,PC-3826,Logon
2011-05-02 09:00:00,WYC3397,PC-8225,Logon
2011-05-02 09:01:00,BWW1159,PC-2798,Logon
2011-05-02 09:01:00,CGG3388,PC-5178,Logon
2011-05-02 09:01:00,CHB3396,PC-3429,Logon
2011-05-02 09:01:00,CJC2371,PC-3047,Logon
2011-05-02 09:01:00,CMT0267,PC-4112,Logon
2011-05-02 09:01:00,DAM2954,PC-8151,Logon
2011-05-02 09:01:00,DJF3394,PC-3801,Logon
2011-05-02 09:01:00,GJM0838,PC-0679,Logon
2011-05-02 09:01:00,JBB0847,PC-6471,Logon
2011-05-02 09:01:00,JCH2963,PC-2065,Logon
2011-05-02 09:01:00,JRB0025,PC-1612,Logon
2011-05-02 09:01:00,LOC1446,PC-4363,Logon
2011-05-02 09:01:00,LTF3385,PC-0789,Logon
2011-05-02 09:01:00,MBC0803,PC-1493,Logon
2011-05-02 09:01:00,MHB0845,PC-0772,Logon
2011-05-02 09:01:00,RLS0761,PC-2516,Logon
2011-05-02 09:01:00,ROS2030,PC-0701,Logon
2011-05-02 09:01:00,TCM2403,PC-2105,Logon
2011-05-02 09:01:00,ZBW1015,PC-1131,Logon
2011-05-02 09:02:00,ABB0300,PC-4529,Logon
2011-05-02 09:02:00,AKG2702,PC-1553,Logon
2011-05-02 09:02:00,CWB1463,PC-2760,Logon
2011-05-02 09:02:00,DJF0760,PC-2231,Logon
2011-05-02 09:02:00,DMS3400,PC-3683,Logon
2011-05-02 09:02:00,GSS0841,PC-7369,Logon
2011-05-02 09:02:00,HCM2945,PC-4852,Logon
2011-05-02 09:02:00,IAB3386,PC-3077,Logon
2011-05-02 09:02:00,KEM2934,PC-4329,Logon
2011-05-02 09:02:00,MDS0759,PC-3696,Logon
2011-05-02 09:02:00,NWV0966,PC-6450,Logon
2011-05-02 09:02:00,PNH1444,PC-6885,Logon
2011-05-02 09:03:00,BSS2956,PC-3542,Logon
2011-05-02 09:03:00,CDB2947,PC-9952,Logon
2011-05-02 09:03:00,CDY3409,PC-9318,Logon
2011-05-02 09:03:00,FYP1187,PC-8933,Logon
2011-05-02 09:03:00,GHD1450,PC-4312,Logon
2011-05-02 09:03:00,HZH0297,PC-9939,Logon
2011-05-02 09:03:00,JRR3014,PC-0981,Logon
2011-05-02 09:03:00,KJD3392,PC-4021,Logon
2011-05-02 09:03:00,KLP0249,PC-8434,Logon
2011-05-02 09:03:00,NKV1451,PC-9683,Logon
2011-05-02 09:03:00,SKA0757,PC-3538,Logon
2011-05-02 09:03:00,SMC2898,PC-5541,Logon
2011-05-02 09:03:00,TKM2494,PC-9854,Logon
2011-05-02 09:03:00,YRW0842,PC-8606,Logon
2011-05-02 09:04:00,ACL2943,PC-0412,Logon
2011-05-02 09:04:00,BKM1155,PC-1278,Logon
2011-05-02 09:04:00,CMM0764,PC-9724,Logon
2011-05-02 09:04:00,DRB0756,PC-9069,Logon
2011-05-02 09:04:00,HNM3405,PC-7978,Logon
2011-05-02 09:04:00,JMM0848,PC-6359,Logon
2011-05-02 09:04:00,JSB2942,PC-0211,Logon
2011-05-02 09:04:00,MLJ1461,PC-7595,Logon
2011-05-02 09:04:00,RHL0268,PC-0059,Logon
2011-05-02 09:04:00,RVB0303,PC-3535,Logon
2011-05-02 09:04:00,SZG0325,PC-0264,Logon
2011-05-02 09:04:00,TNR0319,PC-2130,Logon
2011-05-02 09:04:00,VKM2949,PC-4946,Logon
2011-05-02 09:04:00,WLG0406,PC-6817,Logon
2011-05-02 09:04:00,YBJ0071,PC-1543,Logon
2011-05-02 09:05:00,AAG1447,PC-4580,Logon
2011-05-02 09:05:00,EHD0024,PC-1560,Logon
2011-05-02 09:05:00,GTL3389,PC-3144,Logon
2011-05-02 09:05:00,HMB0805,PC-0242,Logon
2011-05-02 09:05:00,JPJ0227,PC-7516,Logon
2011-05-02 09:05:00,KAP0844,PC-5110,Logon
2011-05-02 09:05:00,MMC1084,PC-8112,Logon
2011-05-02 09:05:00,NGP0549,PC-3662,Logon
2011-05-02 09:05:00,QIS2940,PC-7622,Logon
2011-05-02 09:05:00,RFB2959,PC-7820,Logon
