date,user,pc,activity,to_removable_media,from_removable_media
2011-05-02 14:40:49,VJB1928,PC-7171,File Copy,False,True
2011-05-02 14:40:52,AIB3416,PC-0022,File Write,True,False
2011-05-02 14:41:00,CER0228,PC-5018,File Delete,False,True
2011-05-02 14:41:01,ROH1347,PC-1449,File Open,False,True
2011-05-02 14:41:02,MRS0368,PC-5093,File Copy,False,True
2011-05-02 14:41:13,BEG3521,PC-4448,File Copy,False,True
2011-05-02 14:41:17,MAH0438,PC-1199,File Open,False,True
2011-05-02 14:41:20,DSM1286,PC-1155,File Copy,True,False
2011-05-02 14:41:27,JCL0446,PC-6384,File Copy,False,True
2011-05-02 14:41:37,WOL3226,PC-1580,File Open,False,False
2011-05-02 14:42:02,VJB1928,PC-7171,File Copy,False,True
2011-05-02 14:42:19,TDM3135,PC-3212,File Delete,False,True
2011-05-02 14:42:23,CLE3098,PC-6411,File Open,False,False
2011-05-02 14:42:27,VPS3185,PC-3491,File Copy,False,True
2011-05-02 14:42:28,HGJ2592,PC-4177,File Copy,False,True
2011-05-02 14:42:30,AIB3416,PC-0022,File Delete,False,True
2011-05-02 14:42:52,XSF3982,PC-3419,File Write,True,False
2011-05-02 14:42:53,GKL0006,PC-3525,File Copy,True,False
2011-05-02 14:43:00,BEG3521,PC-4448,File Open,False,True
2011-05-02 14:43:07,JCL0446,PC-6384,File Delete,False,True
2011-05-02 14:43:10,MRS0368,PC-5093,File Write,True,False
2011-05-02 14:43:25,DSM1286,PC-1155,File Open,False,True
2011-05-02 14:43:37,LKS1416,PC-2934,File Open,False,False
2011-05-02 14:43:42,GSC0530,PC-0087,File Copy,True,False
2011-05-02 14:44:04,ORM1484,PC-6398,File Delete,False,True
2011-05-02 14:44:11,FAL1867,PC-3068,File Copy,False,True
2011-05-02 14:44:13,JHK3122,PC-4288,File Open,False,True
2011-05-02 14:44:15,NTF1342,PC-6155,File Open,False,True
2011-05-02 14:44:19,AJS3021,PC-4517,File Open,False,False
2011-05-02 14:44:39,WNW2002,PC-6583,File Copy,False,True
2011-05-02 14:44:39,XSF3982,PC-3419,File Delete,False,True
2011-05-02 14:44:41,GKL0006,PC-3525,File Delete,False,True
2011-05-02 14:44:42,OHC1892,PC-9628,File Open,False,False
2011-05-02 14:44:42,OHC1892,PC-9628,File Open,False,False
2011-05-02 14:44:44,EBD2562,PC-0947,File Copy,True,False
2011-05-02 14:44:45,UCW2995,PC-7862,File Write,True,False
2011-05-02 14:44:46,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:44:47,BEG3521,PC-4448,File Open,False,True
2011-05-02 14:44:57,TDM3135,PC-3212,File Open,False,True
2011-05-02 14:44:59,TTL3088,PC-7124,File Delete,False,True
2011-05-02 14:45:00,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:45:02,DSM1286,PC-1155,File Copy,False,True
2011-05-02 14:45:05,ATM1615,PC-9996,File Open,False,False
2011-05-02 14:45:07,TTL3088,PC-7124,File Delete,False,True
2011-05-02 14:45:07,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:45:09,BEG3521,PC-4448,File Copy,True,False
2011-05-02 14:45:11,TTL3088,PC-7124,File Open,False,True
2011-05-02 14:45:14,TTL3088,PC-7124,File Open,False,True
2011-05-02 14:45:16,SCM3950,PC-1837,File Open,False,True
2011-05-02 14:45:19,DSM1286,PC-1155,File Copy,True,False
2011-05-02 14:45:21,AKG2702,PC-1553,File Delete,False,True
2011-05-02 14:45:22,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:45:26,ROH1347,PC-1449,File Copy,True,False
2011-05-02 14:45:26,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:45:26,TTL3088,PC-7124,File Delete,False,True
2011-05-02 14:45:32,TTL3088,PC-7124,File Delete,False,True
2011-05-02 14:45:35,DRC2296,PC-9438,File Delete,False,True
2011-05-02 14:45:35,JSM3931,PC-8211,File Delete,False,True
2011-05-02 14:45:35,LAH3026,PC-2610,File Open,False,True
2011-05-02 14:45:38,XSF3982,PC-3419,File Copy,False,True
2011-05-02 14:45:49,JCP1462,PC-7135,File Copy,False,True
2011-05-02 14:45:50,TDM3135,PC-3212,File Write,True,False
2011-05-02 14:45:58,TTL3088,PC-7124,File Open,False,False
2011-05-02 14:45:59,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:46:00,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:46:03,QRJ1597,PC-5898,File Delete,False,True
2011-05-02 14:46:10,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:46:18,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:46:22,TTL3088,PC-7124,File Open,False,False
2011-05-02 14:46:25,KBP0384,PC-9322,File Open,False,True
2011-05-02 14:46:27,TTL3088,PC-7124,File Copy,False,True
2011-05-02 14:46:29,RSM1089,PC-0787,File Open,False,False
2011-05-02 14:46:29,TTL3088,PC-7124,File Write,True,False
2011-05-02 14:46:36,TTL3088,PC-7124,File Delete,False,True
2011-05-02 14:46:36,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:46:37,AKG2702,PC-1553,File Copy,False,True
2011-05-02 14:46:37,TTL3088,PC-7124,File Copy,True,False
2011-05-02 14:46:48,ORM1484,PC-6398,File Copy,False,True
2011-05-02 14:46:49,TTL3088,PC-7124,File Copy,False,True
2011-05-02 14:46:52,TTL3088,PC-7124,File Open,False,True
2011-05-02 14:46:55,DSM1286,PC-1155,File Delete,False,True
2011-05-02 14:46:56,TTL3088,PC-7124,File Open,False,False
2011-05-02 14:46:57,TTL3088,PC-7124,File Copy,False,True
2011-05-02 14:46:57,TTL3088,PC-7124,File Copy,False,True
2011-05-02 14:47:00,BBW0594,PC-5857,File Open,False,True
2011-05-02 14:47:03,QRJ1597,PC-5898,File Open,False,False
2011-05-02 14:47:09,KBP0384,PC-9322,File Copy,True,False
2011-05-02 14:47:11,JSM3931,PC-8211,File Copy,False,True
2011-05-02 14:47:11,WNW2002,PC-6583,File Copy,True,False
2011-05-02 14:47:16,XSF3982,PC-3419,File Open,False,True
2011-05-02 14:47:30,JSM3931,PC-8211,File Copy,False,True
2011-05-02 14:47:35,XSF3982,PC-3419,File Write,True,False
2011-05-02 14:47:49,ACB3123,PC-2387,File Open,False,False
2011-05-02 14:47:49,ACB3123,PC-2387,File Open,False,False
2011-05-02 14:48:11,ROH1347,PC-1449,File Write,True,False
2011-05-02 14:48:12,GSC0530,PC-0087,File Write,True,False
2011-05-02 14:48:12,TJB0540,PC-5538,File Copy,False,True
2011-05-02 14:48:26,MKR1339,PC-4814,File Open,False,True
2011-05-02 14:48:32,JCP1462,PC-7135,File Open,False,True
2011-05-02 14:48:40,DBF3635,PC-0363,File Delete,False,True
2011-05-02 14:48:44,MRS0368,PC-5093,File Copy,False,True
2011-05-02 14:49:01,AKG2702,PC-1553,File Copy,True,False
2011-05-02 14:49:03,GKL0006,PC-3525,File Open,False,False
2011-05-02 14:49:11,TJB0540,PC-5538,File Delete,False,True
2011-05-02 14:49:16,HHD2393,PC-2930,File Open,False,False
2011-05-02 14:49:16,HHD2393,PC-2930,File Open,False,False
2011-05-02 14:49:16,HHD2393,PC-2930,File Open,False,False
2011-05-02 14:49:17,GKL0006,PC-3525,File Delete,False,True
2011-05-02 14:49:30,TJB0540,PC-5538,File Delete,False,True
2011-05-02 14:49:33,BEG3521,PC-4448,File Delete,False,True
2011-05-02 14:49:35,TJB0540,PC-5538,File Delete,False,True
2011-05-02 14:49:39,HGJ2592,PC-4177,File Copy,True,False
2011-05-02 14:49:43,FAL1867,PC-3068,File Delete,False,True
2011-05-02 14:49:44,BBW0594,PC-5857,File Copy,False,True
2011-05-02 14:49:47,PSP3592,PC-4581,File Write,True,False
2011-05-02 14:49:52,DSM1286,PC-1155,File Copy,False,True
2011-05-02 14:49:56,TJB0540,PC-5538,File Copy,True,False
2011-05-02 14:50:00,JSM3931,PC-8211,File Open,False,False
2011-05-02 14:50:01,TJB0540,PC-5538,File Delete,False,True
2011-05-02 14:50:13,LRM1922,PC-4004,File Copy,True,False
2011-05-02 14:50:23,TJB0540,PC-5538,File Copy,True,False
2011-05-02 14:50:47,DNM0275,PC-4453,File Delete,False,True
2011-05-02 14:51:03,ZDC2523,PC-2312,File Write,True,False
2011-05-02 14:51:10,GSC0530,PC-0087,File Copy,False,True
2011-05-02 14:51:23,XCL1792,PC-7186,File Delete,False,True
2011-05-02 14:51:27,ORM1484,PC-6398,File Write,True,False
2011-05-02 14:51:52,GSC0530,PC-0087,File Copy,True,False
2011-05-02 14:51:56,XSF3982,PC-3419,File Delete,False,True
2011-05-02 14:51:59,XCL1792,PC-7186,File Open,False,True
2011-05-02 14:52:07,FAL1867,PC-3068,File Copy,False,True
2011-05-02 14:52:10,XCL1792,PC-7186,File Write,True,False
2011-05-02 14:52:11,XSF3982,PC-3419,File Copy,False,True
2011-05-02 14:52:23,DAM0096,PC-7806,File Write,True,False
2011-05-02 14:52:26,EJH2799,PC-6034,File Delete,False,True
2011-05-02 14:52:38,MNR1903,PC-8398,File Delete,False,True
2011-05-02 14:52:50,MKR1339,PC-4814,File Copy,True,False
2011-05-02 14:52:54,XCL1792,PC-7186,File Open,False,False
2011-05-02 14:53:04,CJM0273,PC-3471,File Copy,False,True
2011-05-02 14:53:20,CDP2892,PC-4403,File Open,False,False
2011-05-02 14:53:25,JHK3122,PC-4288,File Delete,False,True
2011-05-02 14:53:27,UKC0543,PC-0084,File Open,False,False
2011-05-02 14:53:30,DBF3635,PC-0363,File Open,False,False
2011-05-02 14:53:39,CJM0273,PC-3471,File Copy,True,False
2011-05-02 14:53:46,SFL0092,PC-1876,File Open,False,False
2011-05-02 14:53:48,GSC0530,PC-0087,File Delete,False,True
2011-05-02 14:53:55,FAL1867,PC-3068,File Copy,False,True
2011-05-02 14:53:57,DBF3635,PC-0363,File Copy,False,True
2011-05-02 14:53:59,XSF3982,PC-3419,File Delete,False,True
2011-05-02 14:54:11,CJM0273,PC-3471,File Delete,False,True
2011-05-02 14:54:14,DBF3635,PC-0363,File Open,False,False
2011-05-02 14:54:16,XSF3982,PC-3419,File Write,True,False
2011-05-02 14:54:25,VKM2949,PC-4946,File Write,True,False
2011-05-02 14:54:37,NBL0182,PC-1148,File Open,False,False
2011-05-02 14:54:38,XSF3982,PC-3419,File Delete,False,True
2011-05-02 14:54:46,XCL1792,PC-7186,File Copy,False,True
2011-05-02 14:54:49,SHP1418,PC-1385,File Open,False,False
2011-05-02 14:54:53,HHF1995,PC-4472,File Delete,False,True
2011-05-02 14:54:57,MPS2849,PC-3655,File Copy,True,False
2011-05-02 14:55:03,JJH2332,PC-1614,File Copy,False,True
2011-05-02 14:55:05,KWC3812,PC-8397,File Delete,False,True
2011-05-02 14:55:13,SGP1124,PC-1967,File Open,False,False
2011-05-02 14:55:15,HHF1995,PC-4472,File Copy,True,False
2011-05-02 14:55:18,XCL1792,PC-7186,File Delete,False,True
2011-05-02 14:55:21,XCL1792,PC-7186,File Open,False,False
2011-05-02 14:55:23,AIB3416,PC-0022,File Delete,False,True
2011-05-02 14:55:24,HHF1995,PC-4472,File Copy,False,True
2011-05-02 14:55:29,MPS2849,PC-3655,File Copy,False,True
2011-05-02 14:55:30,MSP3845,PC-7302,File Open,False,False
2011-05-02 14:55:42,JJH2332,PC-1614,File Copy,False,True
2011-05-02 14:56:14,GWM1366,PC-2839,File Open,False,False
2011-05-02 14:56:15,BBW0594,PC-5857,File Open,False,True
2011-05-02 14:56:16,TVS0520,PC-3367,File Open,False,True
2011-05-02 14:56:17,BDJ3326,PC-6252,File Copy,True,False
2011-05-02 14:56:21,MAR2386,PC-5153,File Copy,False,True
2011-05-02 14:56:26,FAL1867,PC-3068,File Copy,True,False
2011-05-02 14:56:44,JHK3122,PC-4288,File Delete,False,True
2011-05-02 14:56:45,DAM0096,PC-7806,File Copy,False,True
2011-05-02 14:56:54,SHP1418,PC-1385,File Copy,True,False
2011-05-02 14:57:08,DAM0096,PC-7806,File Delete,False,True
2011-05-02 14:57:26,HDL2297,PC-4697,File Open,False,False
2011-05-02 14:57:28,MAR2386,PC-5153,File Delete,False,True
2011-05-02 14:57:30,FAL1867,PC-3068,File Copy,False,True
2011-05-02 14:57:41,HHF1995,PC-4472,File Open,False,False
2011-05-02 14:57:50,HHF1995,PC-4472,File Copy,False,True
2011-05-02 14:58:08,FAL1867,PC-3068,File Open,False,False
2011-05-02 14:58:10,NDB0517,PC-0939,File Open,False,False
2011-05-02 14:58:20,HHF1995,PC-4472,File Delete,False,True
2011-05-02 14:58:22,CJM0273,PC-3471,File Write,True,False
2011-05-02 14:58:24,HHF1995,PC-4472,File Copy,False,True
2011-05-02 14:58:27,CHM1561,PC-7046,File Open,False,False
2011-05-02 14:58:27,HHF1995,PC-4472,File Open,False,True
2011-05-02 14:58:33,ELW1413,PC-7631,File Write,True,False
2011-05-02 14:58:46,GWM1366,PC-2839,File Open,False,False
2011-05-02 14:58:50,DNM0275,PC-4453,File Delete,False,True
2011-05-02 14:58:53,HHF1995,PC-4472,File Delete,False,True
2011-05-02 14:59:14,ROH1347,PC-1449,File Copy,True,False
2011-05-02 14:59:30,MAR2386,PC-5153,File Copy,True,False
2011-05-02 14:59:31,DBF3635,PC-0363,File Copy,False,True
2011-05-02 14:59:36,HHF1995,PC-4472,File Open,False,False
2011-05-02 14:59:44,PSP3592,PC-4581,File Write,True,False
2011-05-02 14:59:45,HGD1664,PC-0180,File Open,False,False
2011-05-02 14:59:45,HGD1664,PC-0180,File Open,False,False
2011-05-02 14:59:45,HGD1664,PC-0180,File Open,False,False
2011-05-02 14:59:45,HGD1664,PC-0180,File Open,False,False
2011-05-02 14:59:45,HGD1664,PC-0180,File Open,False,False
2011-05-02 14:59:45,HGD1664,PC-0180,File Open,False,False
2011-05-02 14:59:48,HET0359,PC-4609,File Delete,False,True
2011-05-02 15:00:02,XCL1792,PC-7186,File Copy,False,True
2011-05-02 15:00:08,TFH0544,PC-4354,File Copy,False,True
2011-05-02 15:00:12,WOL3226,PC-1580,File Open,False,False
2011-05-02 15:00:15,HHF1995,PC-4472,File Delete,False,True
2011-05-02 15:00:17,HHF1995,PC-4472,File Open,False,True
2011-05-02 15:00:26,HHF1995,PC-4472,File Copy,False,True
2011-05-02 15:00:28,ARC3034,PC-1997,File Delete,False,True
2011-05-02 15:00:32,XCL1792,PC-7186,File Copy,True,False
2011-05-02 15:00:33,HHF1995,PC-4472,File Copy,False,True
2011-05-02 15:00:37,HHF1995,PC-4472,File Delete,False,True
2011-05-02 15:00:42,HHF1995,PC-4472,File Delete,False,True
2011-05-02 15:00:43,ABD3426,PC-8657,File Open,False,True
2011-05-02 15:00:48,ABD3426,PC-8657,File Copy,False,True
2011-05-02 15:00:56,HHF1995,PC-4472,File Copy,False,True
2011-05-02 15:01:01,BDJ3326,PC-6252,File Open,False,False
2011-05-02 15:01:10,APP2488,PC-1629,File Delete,False,True
2011-05-02 15:01:13,PJC1252,PC-7983,File Write,True,False
2011-05-02 15:01:22,XCL1792,PC-7186,File Copy,False,True
2011-05-02 15:01:35,HHF1995,PC-4472,File Open,False,False
2011-05-02 15:01:42,XCL1792,PC-7186,File Copy,True,False
2011-05-02 15:01:44,KWC3812,PC-8397,File Copy,True,False
2011-05-02 15:01:46,ZDC2523,PC-2312,File Delete,False,True
2011-05-02 15:01:50,DWD2621,PC-3113,File Write,True,False
2011-05-02 15:02:18,CJM0273,PC-3471,File Write,True,False
2011-05-02 15:02:21,DCB0401,PC-2094,File Copy,True,False
2011-05-02 15:02:35,CJM0273,PC-3471,File Copy,True,False
2011-05-02 15:02:45,DCB0401,PC-2094,File Copy,False,True
2011-05-02 15:02:47,HHF1995,PC-4472,File Write,True,False
2011-05-02 15:02:47,MPS2849,PC-3655,File Copy,True,False
2011-05-02 15:02:48,HHF1995,PC-4472,File Copy,False,True
2011-05-02 15:02:51,DCB0401,PC-2094,File Delete,False,True
2011-05-02 15:02:59,CCW2381,PC-8235,File Open,False,False
2011-05-02 15:03:06,MKR1339,PC-4814,File Open,False,True
2011-05-02 15:03:09,DCB0401,PC-2094,File Copy,True,False
2011-05-02 15:03:09,TJB0540,PC-5538,File Copy,True,False
2011-05-02 15:03:12,DAM0096,PC-7806,File Copy,True,False
2011-05-02 15:03:16,FAL1867,PC-3068,File Delete,False,True
2011-05-02 15:03:17,HHF1995,PC-4472,File Copy,True,False
2011-05-02 15:03:24,HGD1664,PC-0180,File Open,False,False
2011-05-02 15:03:25,DCB0401,PC-2094,File Write,True,False
2011-05-02 15:03:32,XCL1792,PC-7186,File Open,False,False
2011-05-02 15:03:39,HHF1995,PC-4472,File Write,True,False
2011-05-02 15:03:43,AKG2702,PC-1553,File Copy,True,False
2011-05-02 15:03:49,JCP1462,PC-7135,File Delete,False,True
2011-05-02 15:03:55,XCL1792,PC-7186,File Open,False,False
2011-05-02 15:04:00,KWC3812,PC-8397,File Delete,False,True
2011-05-02 15:04:05,MAR2386,PC-5153,File Delete,False,True
2011-05-02 15:04:16,SHP1418,PC-1385,File Copy,True,False
2011-05-02 15:04:21,XCL1792,PC-7186,File Copy,True,False
2011-05-02 15:04:35,DSD1293,PC-9495,File Open,False,False
2011-05-02 15:04:35,MJK0037,PC-6578,File Open,False,False
2011-05-02 15:04:35,MJK0037,PC-6578,File Open,False,False
2011-05-02 15:04:35,MJK0037,PC-6578,File Open,False,False
2011-05-02 15:04:35,MJK0037,PC-6578,File Open,False,False
2011-05-02 15:04:35,MJK0037,PC-6578,File Open,False,False
2011-05-02 15:04:42,MOS0496,PC-0335,File Copy,False,True
2011-05-02 15:04:43,AGW1590,PC-7132,File Delete,False,True
2011-05-02 15:04:46,JOA0305,PC-6330,File Copy,True,False
2011-05-02 15:04:56,XCL1792,PC-7186,File Delete,False,True
2011-05-02 15:04:58,HGJ2592,PC-4177,File Open,False,True
2011-05-02 15:05:00,LRS2996,PC-4651,File Copy,False,True
2011-05-02 15:05:05,XCL1792,PC-7186,File Write,True,False
2011-05-02 15:05:11,VKM2949,PC-4946,File Delete,False,True
2011-05-02 15:05:12,AKG2702,PC-1553,File Copy,False,True
2011-05-02 15:05:13,NJS2498,PC-3448,File Write,True,False
2011-05-02 15:05:17,AGW1590,PC-7132,File Delete,False,True
2011-05-02 15:05:24,CCW2381,PC-8235,File Open,False,True
2011-05-02 15:05:26,EYD2871,PC-9862,File Copy,False,True
2011-05-02 15:05:33,AKG2702,PC-1553,File Open,False,True
2011-05-02 15:05:37,ILH2989,PC-4373,File Copy,False,True
2011-05-02 15:05:44,QRJ1597,PC-5898,File Copy,True,False
2011-05-02 15:06:09,CJH0382,PC-8371,File Open,False,False
2011-05-02 15:06:12,CJM0273,PC-3471,File Open,False,True
2011-05-02 15:06:16,CJM0273,PC-3471,File Copy,True,False
2011-05-02 15:06:26,EYD2871,PC-9862,File Write,True,False
2011-05-02 15:06:31,AOC0982,PC-0721,File Write,True,False
2011-05-02 15:06:35,SHP1418,PC-1385,File Open,False,False
2011-05-02 15:06:43,AGF0742,PC-5604,File Open,False,False
2011-05-02 15:06:43,LRS2996,PC-4651,File Copy,True,False
2011-05-02 15:06:46,ATD0146,PC-9164,File Delete,False,True
2011-05-02 15:06:50,HGJ2592,PC-4177,File Copy,True,False
2011-05-02 15:06:52,RSR2681,PC-1713,File Copy,False,True
2011-05-02 15:06:58,KGN0619,PC-2603,File Open,False,False
2011-05-02 15:07:00,XCL1792,PC-7186,File Write,True,False
2011-05-02 15:07:03,APP2488,PC-1629,File Copy,True,False
2011-05-02 15:07:04,EYD2871,PC-9862,File Copy,False,True
2011-05-02 15:07:18,AGF0742,PC-5604,File Write,True,False
2011-05-02 15:07:29,AGF0742,PC-5604,File Write,True,False
2011-05-02 15:07:31,SHP1418,PC-1385,File Copy,False,True
2011-05-02 15:07:34,CJM0273,PC-3471,File Write,True,False
2011-05-02 15:07:36,PSP3592,PC-4581,File Write,True,False
2011-05-02 15:07:42,WDD2677,PC-5115,File Copy,True,False
2011-05-02 15:07:53,XCL1792,PC-7186,File Delete,False,True
2011-05-02 15:08:07,JHP1799,PC-1573,File Open,False,False
2011-05-02 15:08:13,AOC0982,PC-0721,File Write,True,False
2011-05-02 15:08:21,MPS2849,PC-3655,File Open,False,True
2011-05-02 15:08:29,SHP1418,PC-1385,File Delete,False,True
2011-05-02 15:08:43,XCL1792,PC-7186,File Copy,True,False
2011-05-02 15:08:44,EYD2871,PC-9862,File Copy,False,True
2011-05-02 15:08:48,WNW2002,PC-6583,File Open,False,True
2011-05-02 15:08:49,SHP1418,PC-1385,File Copy,True,False
2011-05-02 15:08:59,MLJ1461,PC-7595,File Open,False,False
2011-05-02 15:08:59,MLJ1461,PC-7595,File Open,False,False
2011-05-02 15:08:59,MLJ1461,PC-7595,File Open,False,False
2011-05-02 15:08:59,MLJ1461,PC-7595,File Open,False,False
2011-05-02 15:09:06,APP2488,PC-1629,File Open,False,True
2011-05-02 15:09:10,AGW1590,PC-7132,File Copy,False,True
2011-05-02 15:09:14,XCL1792,PC-7186,File Copy,True,False
2011-05-02 15:09:38,SHP1418,PC-1385,File Copy,True,False
2011-05-02 15:09:49,EYD2871,PC-9862,File Copy,True,False
2011-05-02 15:09:52,EYD2871,PC-9862,File Copy,True,False
2011-05-02 15:09:53,AGF0742,PC-5604,File Copy,True,False
2011-05-02 15:10:10,WDD2677,PC-5115,File Write,True,False
2011-05-02 15:10:20,EYD2871,PC-9862,File Copy,True,False
2011-05-02 15:10:25,AGF0742,PC-5604,File Delete,False,True
2011-05-02 15:10:27,PNH1444,PC-6885,File Copy,False,True
2011-05-02 15:10:28,QWL3474,PC-2154,File Open,False,False
2011-05-02 15:10:28,QWL3474,PC-2154,File Open,False,False
2011-05-02 15:10:28,QWL3474,PC-2154,File Open,False,False
2011-05-02 15:10:31,HCS2401,PC-3353,File Delete,False,True
2011-05-02 15:10:41,EBD2562,PC-0947,File Delete,False,True
2011-05-02 15:10:46,ASG0072,PC-4895,File Open,False,False
2011-05-02 15:10:59,PNH1444,PC-6885,File Delete,False,True
2011-05-02 15:11:07,UCW2995,PC-7862,File Open,False,False
2011-05-02 15:11:56,WDD2677,PC-5115,File Copy,False,True
2011-05-02 15:11:59,JOA0305,PC-6330,File Open,False,True
2011-05-02 15:12:07,MCO3164,PC-0012,File Open,False,False
2011-05-02 15:12:10,ETG2821,PC-3891,File Copy,True,False
2011-05-02 15:12:26,BRG3267,PC-8439,File Copy,True,False
2011-05-02 15:12:27,LRS2996,PC-4651,File Copy,False,True
2011-05-02 15:12:30,FMN0013,PC-3869,File Open,False,False
2011-05-02 15:12:41,DAM0096,PC-7806,File Open,False,False
2011-05-02 15:12:43,LRS2996,PC-4651,File Copy,True,False
2011-05-02 15:12:46,CJM0273,PC-3471,File Delete,False,True
2011-05-02 15:13:02,WDD2677,PC-5115,File Copy,True,False
2011-05-02 15:13:11,ETG2821,PC-3891,File Open,False,False
2011-05-02 15:13:11,ETG2821,PC-3891,File Copy,True,False
2011-05-02 15:13:43,QRJ1597,PC-5898,File Delete,False,True
2011-05-02 15:13:44,BBT0062,PC-3304,File Delete,False,True
2011-05-02 15:13:46,PSP3592,PC-4581,File Delete,False,True
2011-05-02 15:13:49,DAM0096,PC-7806,File Copy,True,False
2011-05-02 15:14:00,SJM3805,PC-5827,File Delete,False,True
2011-05-02 15:14:03,HCS2401,PC-3353,File Open,False,True
2011-05-02 15:14:06,PNH1444,PC-6885,File Copy,True,False
2011-05-02 15:14:21,MBC0803,PC-1493,File Delete,False,True
2011-05-02 15:14:28,MBC0803,PC-1493,File Open,False,True
2011-05-02 15:14:33,ETG2821,PC-3891,File Copy,False,True
2011-05-02 15:14:35,TGP1343,PC-6751,File Delete,False,True
2011-05-02 15:14:44,DAM0096,PC-7806,File Write,True,False
2011-05-02 15:14:47,WDD2677,PC-5115,File Delete,False,True
2011-05-02 15:14:53,MKM0647,PC-5592,File Open,False,False
2011-05-02 15:14:57,BBT0062,PC-3304,File Open,False,True
2011-05-02 15:14:58,AOC0982,PC-0721,File Delete,False,True
2011-05-02 15:14:59,BBT0062,PC-3304,File Delete,False,True
2011-05-02 15:15:09,ILH2989,PC-4373,File Open,False,True
2011-05-02 15:15:13,ILH2989,PC-4373,File Write,True,False
2011-05-02 15:15:17,ETG2821,PC-3891,File Copy,True,False
2011-05-02 15:15:27,ORM1484,PC-6398,File Write,True,False
2011-05-02 15:15:30,WDD2677,PC-5115,File Delete,False,True
2011-05-02 15:15:43,JOA0305,PC-6330,File Delete,False,True
2011-05-02 15:15:52,ETG2821,PC-3891,File Copy,True,False
2011-05-02 15:16:12,FVR0881,PC-9249,File Write,True,False
2011-05-02 15:16:21,LMH1987,PC-2589,File Open,False,False
2011-05-02 15:16:23,ORM1484,PC-6398,File Open,False,True
2011-05-02 15:16:26,CHM1561,PC-7046,File Open,False,False
2011-05-02 15:16:31,VCV2521,PC-2244,File Delete,False,True
2011-05-02 15:16:34,AIP1614,PC-4251,File Open,False,False
2011-05-02 15:16:43,BBT0062,PC-3304,File Copy,True,False
2011-05-02 15:16:53,CCW2381,PC-8235,File Copy,False,True
2011-05-02 15:16:56,AAS3428,PC-2084,File Open,False,False
2011-05-02 15:16:57,ETG2821,PC-3891,File Write,True,False
2011-05-02 15:16:59,GRP0277,PC-2590,File Open,False,False
2011-05-02 15:16:59,GRP0277,PC-2590,File Open,False,False
2011-05-02 15:17:02,JOA0305,PC-6330,File Copy,True,False
2011-05-02 15:17:16,WDD2677,PC-5115,File Copy,False,True
2011-05-02 15:17:36,GMM0224,PC-4531,File Delete,False,True
2011-05-02 15:17:38,HNB2571,PC-4445,File Copy,False,True
2011-05-02 15:17:47,BQV1308,PC-5743,File Delete,False,True
2011-05-02 15:17:49,DAM0096,PC-7806,File Open,False,True
2011-05-02 15:17:50,BBT0062,PC-3304,File Open,False,False
2011-05-02 15:17:57,BQV1308,PC-5743,File Delete,False,True
2011-05-02 15:18:03,ETG2821,PC-3891,File Write,True,False
2011-05-02 15:18:09,MAR2386,PC-5153,File Delete,False,True
2011-05-02 15:18:15,ILH2989,PC-4373,File Copy,True,False
2011-05-02 15:18:25,WDD2677,PC-5115,File Copy,True,False
2011-05-02 15:18:30,ORM1484,PC-6398,File Delete,False,True
2011-05-02 15:18:36,BCS1604,PC-4008,File Open,False,False
2011-05-02 15:18:47,ETG2821,PC-3891,File Open,False,False
2011-05-02 15:18:57,ASC0177,PC-5883,File Copy,False,True
2011-05-02 15:18:59,BBT0062,PC-3304,File Open,False,True
2011-05-02 15:19:03,ASH1710,PC-4443,File Open,False,False
2011-05-02 15:19:05,DAM0096,PC-7806,File Copy,False,True
2011-05-02 15:19:17,NJM0440,PC-0411,File Copy,True,False
2011-05-02 15:19:18,WRM0515,PC-5579,File Copy,False,True
2011-05-02 15:19:29,SAP3390,PC-8888,File Delete,False,True
2011-05-02 15:19:38,GKB2807,PC-6822,File Delete,False,True
2011-05-02 15:19:38,WRM0515,PC-5579,File Copy,False,True
2011-05-02 15:19:39,WRM0515,PC-5579,File Write,True,False
2011-05-02 15:19:47,BBT0062,PC-3304,File Write,True,False
2011-05-02 15:19:54,MAR2386,PC-5153,File Delete,False,True
2011-05-02 15:19:56,BBT0062,PC-3304,File Copy,True,False
2011-05-02 15:19:59,WRM0515,PC-5579,File Copy,True,False
2011-05-02 15:20:06,GKB2807,PC-6822,File Delete,False,True
2011-05-02 15:20:10,WRM0515,PC-5579,File Open,False,True
2011-05-02 15:20:19,XGB1528,PC-0178,File Copy,False,True
2011-05-02 15:20:20,AIP1614,PC-4251,File Write,True,False
2011-05-02 15:20:23,RPS3617,PC-5963,File Copy,False,True
2011-05-02 15:20:24,BQV1308,PC-5743,File Copy,True,False
